gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000163689	CFAP20DC	0.5814190913731495	0.4486138626749676	0.9853813636821263	0.9853813636821263	0.18000000000000002	0.0	false	false	false	false	false	false	false	0.033509997290687016	0.9382654922603847	6	1.00	0.3787729142422842	0.3787729142422842	sufficient_evidence	0.11628381827462991	0.08972277253499353	0.027000000000000003	0.0	0.005026499593603052	0.1407398238390577	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000166526	ZNF3	0.7320061255742726	0.6063131044528809	0.41665407723326864	0.41665407723326864	0.7407220014427409	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.37877214622184185	0.37877214622184185	sufficient_evidence	0.1464012251148545	0.12126262089057618	0.11110830021641113	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000241484	ARHGAP8	0.3246554364471668	0.6443590493258093	0.7016599941651365	0.7016599941651365	0.7226943137922841		false	false	false	false	false	false	false	0.13151564921239697	0.0	5	0.85	0.3219343916052974	0.3787463430650558	sufficient_evidence	0.06493108728943336	0.12887180986516186	0.10840414706884262		0.019727347381859547	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000244509	APOBEC3C	0.4808575803981623	0.27036068983759487	0.6643641685839237	0.6643641685839237	0.7893090246208296	0.0	false	false	false	false	false	false	false	0.0	0.7336738416636265	6	1.00	0.3786910839898199	0.3786910839898199	sufficient_evidence	0.09617151607963247	0.054072137967518974	0.11839635369312444	0.0	0.0	0.11005107624954397	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000185040	SPDYE16	0.816743236345074	0.48114024364012237	0.8311418641469922	0.8311418641469922	0.41538383634632214		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32188427144898757	0.3786873781752795	sufficient_evidence	0.1633486472690148	0.09622804872802448	0.062307575451948316		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000147437	GNRH1	0.39714139867279225	0.6095790391884	0.4256818369246357	0.4256818369246357	0.8035741621194901		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32188021189016197	0.37868260222371997	sufficient_evidence	0.07942827973455846	0.12191580783768	0.1205361243179235		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000140090	SLC24A4	0.597753956100051	0.6421058334258161	0.8034958034639519	0.8034958034639519	0.8713091737747001	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.37866833397137845	0.37866833397137845	sufficient_evidence	0.11955079122001021	0.1284211666851632	0.13069637606620502	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000166046	TCP11L2	0.5002552322613578	0.5152011349102389	0.5328058961193196	0.5328058961193196	0.40894802389945917	0.0	false	false	false	false	false	false	false	0.0	0.7615312451138792	6	1.00	0.37866316378632014	0.37866316378632014	sufficient_evidence	0.10005104645227157	0.10304022698204779	0.061342203584918875	0.0	0.0	0.11422968676708187	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000081665	ZNF506	0.5839714139867279	0.5784761659009243	0.19439568423426057	0.19439568423426057	0.5957448370676928		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3218512415376844	0.3786485194560993	sufficient_evidence	0.11679428279734559	0.11569523318018488	0.08936172556015391		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000198168	SVIP	0.12302194997447681	0.5205421256324771	0.41796649335644137	0.41796649335644137	0.7759253374283779		false	false	false	false	false	false	false	0.0	0.5116485120133424	5	0.85	0.3218488925376488	0.3786457559266457	sufficient_evidence	0.024604389994895365	0.10410842512649543	0.11638880061425667		0.0	0.07674727680200136	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000159189	C1QC	0.18121490556406328	0.47613424741606014	0.9087788909830374	0.9087788909830374	0.8061660593528388		false	false	false	false	false	false	false	0.0	0.4630218377026111	5	0.85	0.3218480151543422	0.37864472371099084	sufficient_evidence	0.036242981112812656	0.09522684948321203	0.12092490890292582		0.0	0.06945327565539167	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000164850	GPER1	0.057682491066870845	0.5444543782726052	0.4697362825446661	0.4697362825446661	0.9277945586350786	0.0	false	false	false	false	false	false	false	0.1770402970166882	0.6164590608224318	6	1.00	0.378621461339025	0.378621461339025	sufficient_evidence	0.01153649821337417	0.10889087565452105	0.1391691837952618	0.0	0.026556044552503228	0.09246885912336478	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000146013	GFRA3	0.5967330270546197	0.6665588006567557	0.3794741043808003	0.3794741043808003	0.7759253374283779	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.378621451096728	0.378621451096728	sufficient_evidence	0.11934660541092396	0.13331176013135113	0.11638880061425667	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000205944	DAZ2		0.3180200565698123	1.0	1.0	0.5556424032549565		false	false	false	false	false	false	false	0.033509997290687016	0.6271954969510606	4	0.65	0.24605619593846806	0.3785479937514893	sufficient_evidence		0.06360401131396247	0.08334636048824347		0.005026499593603052	0.09407932454265909	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,animal_model,literature	gnomad,localization
ENSG00000163687	DNASE1L3	0.4583971413986727	0.2258076234414491	0.4914563919121707	0.4914563919121707	0.60357416211949		false	false	false	false	false	false	false	0.06382856626797527	0.5653828112784698	5	0.85	0.3217587839179146	0.3785397457857819	sufficient_evidence	0.09167942827973455	0.04516152468828982	0.0905361243179235		0.00957428494019629	0.08480742169177047	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000066056	TIE1	0.6120469627360897	0.45324301822706103	0.7979126702727315	0.7979126702727315	0.6009025018034262		false	false	false	false	false	false	false	0.12374583770813354	0.0	5	0.85	0.3217552471193641	0.3785355848463107	sufficient_evidence	0.12240939254721794	0.09064860364541222	0.09013537527051392		0.018561875656220028	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000119888	EPCAM	0.3517100561510975	0.3892890812731394	0.8705563807763834	0.8705563807763834	0.7759253374283779	0.0	false	false	false	false	false	false	false	0.15174882601430417	0.6078594881951321	6	1.00	0.3785298752305195	0.3785298752305195	sufficient_evidence	0.0703420112302195	0.07785781625462788	0.11638880061425667	0.0	0.022762323902145627	0.09117892322926982	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000268643	ENSG00000268643	0.7738642164369576	0.2670609411159681				0.0	false	false	false	false	false	false	false			3	0.55	0.20818503151058515	0.3785182391101548	moderate_evidence	0.15477284328739152	0.05341218822319363		0.0			false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,localization	annotation,animal_model,literature
ENSG00000198892	SHISA4	0.514037774374681	0.8428231295320013	0.6866166387098673	0.6866166387098673	0.33538383634632213		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3216797562332848	0.3784467720391586	sufficient_evidence	0.1028075548749362	0.16856462590640028	0.05030757545194832		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000189046	ALKBH2	0.3195507912200101	0.45529843016931615	0.4531661306092474	0.4531661306092474	0.7861515090389664	0.0	false	false	false	false	false	false	false	0.0	0.7036795747120447	6	1.00	0.3784445068405169	0.3784445068405169	sufficient_evidence	0.06391015824400202	0.09105968603386323	0.11792272635584494	0.0	0.0	0.1055519362068067	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000165105	RASEF	0.4869831546707503	0.3393164961117243	0.8273266548327363	0.8273266548327363	0.5981460128441429	0.3	false	false	false	false	false	false	false	0.0	0.5230103716057748	6	1.00	0.37843338782398256	0.37843338782398256	sufficient_evidence	0.09739663093415007	0.06786329922234487	0.08972190192662144	0.045	0.0	0.07845155574086622	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000189190	ZNF600	0.49004594180704436	0.683341762647691	0.5226480310816484	0.5226480310816484	0.5799152949125395		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.321664835127828	0.3784292177974447	sufficient_evidence	0.09800918836140887	0.1366683525295382	0.08698729423688091		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000250510	GPR162	0.60847371107708	0.9768872230211929	0.9737193716589256	0.9737193716589256	0.40894802389945917	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3784143904045735	0.3784143904045735	sufficient_evidence	0.12169474221541601	0.1953774446042386	0.061342203584918875	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000170786	SDR16C5	0.4078611536498213	0.6107711121017074	0.5831345675801545	0.5831345675801545	0.7861515090389664		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3216491795061507	0.3784107994190008	sufficient_evidence	0.08157223072996427	0.12215422242034149	0.11792272635584494		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000106785	TRIM14	0.5722307299642674	0.4594813269467295	0.7584067922921325	0.7584067922921325	0.7683708261338531		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3215980353022774	0.37835062976738515	sufficient_evidence	0.11444614599285348	0.09189626538934591	0.11525562392007796		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000243480	AMY2A	0.5870342011230218	0.43367997231048716	0.26077256800642645	0.26077256800642645	0.7828748141529693		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3215740568096472	0.3783224197760555	sufficient_evidence	0.11740684022460438	0.08673599446209744	0.11743122212294539		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000116218	NPHS2	0.34660541092394076	0.3523914617296213	0.9961347344360139	0.9961347344360139	0.7600957952732246		false	false	false	false	false	false	false	0.0	0.4517120967321624	5	0.85	0.32157055833152043	0.3783183039194358	sufficient_evidence	0.06932108218478815	0.07047829234592427	0.11401436929098369		0.0	0.06775681450982436	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000149548	CCDC15	0.38846350178662575	0.4750227170990243	0.9640226902726903	0.9640226902726903	0.43991529491253945	0.0	false	false	false	false	false	false	false	0.0	0.9307604106947412	6	1.00	0.37829859961822215	0.37829859961822215	sufficient_evidence	0.07769270035732516	0.09500454341980487	0.06598729423688092	0.0	0.0	0.1396140616042112	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000245848	CEBPA	0.3195507912200101	0.5684860874053319	0.355541824119639	0.355541824119639	0.8925912226494417	0.0	false	false	false	false	false	false	false	0.0	0.4453015062281753	6	1.00	0.37829128505671095	0.37829128505671095	sufficient_evidence	0.06391015824400202	0.11369721748106638	0.13388868339741625	0.0	0.0	0.0667952259342263	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000104856	RELB	0.7585502807554875	0.5097727960632242	0.7378093435092759	0.7378093435092759	0.8305024672444985	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.37823998545041715	0.37823998545041715	sufficient_evidence	0.1517100561510975	0.10195455921264485	0.12457537008667477	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
